shipment_id,order_id,shipping_service_id,checkout_ts,shipped_ts,delivered_ts,shipping_fee,shipping_subsidy,is_delayed,shipping_status,tracking_number,loaded_at
16712,16712,2,2022-11-17 15:57:03,2022-11-19 04:11:03,2022-11-29 04:11:03,15000,0,True,delivered,TRK28299452,2026-05-25 04:22:10.045703
16713,16713,3,2025-01-06 03:04:06,2025-01-07 11:55:06,2025-01-18 11:55:06,15000,15000,True,delivered,TRK41183077,2026-05-25 04:22:10.045703
16714,16714,7,2023-04-01 20:11:08,2023-04-02 15:06:08,2023-04-10 15:06:08,18000,0,True,delivered,TRK79681710,2026-05-25 04:22:10.045703
16715,16715,6,2022-03-19 08:44:21,2022-03-20 17:11:21,2022-04-01 17:11:21,9000,0,True,delivered,TRK97374148,2026-05-25 04:22:10.045703
16716,16716,1,2024-04-30 10:38:20,2024-05-02 08:27:20,2024-05-08 08:27:20,35000,35000,True,delivered,TRK87112537,2026-05-25 04:22:10.045703
16717,16717,4,2024-04-02 03:09:57,2024-04-03 11:53:57,2024-04-06 11:53:57,35000,35000,False,delivered,TRK65696555,2026-05-25 04:22:10.045703
16718,16718,5,2023-05-25 15:11:06,2023-05-27 10:11:06,2023-06-04 10:11:06,35000,0,True,delivered,TRK51949010,2026-05-25 04:22:10.045703
16719,16719,5,2024-11-22 23:21:03,2024-11-25 02:26:03,2024-12-04 02:26:03,25000,0,True,delivered,TRK20458103,2026-05-25 04:22:10.045703
16720,16720,1,2022-06-04 04:26:37,2022-06-05 15:18:37,2022-06-13 15:18:37,25000,0,True,delivered,TRK96851466,2026-05-25 04:22:10.045703
16721,16721,2,2023-05-30 15:48:28,2023-06-01 00:04:28,2023-06-13 00:04:28,15000,15000,True,delivered,TRK75861229,2026-05-25 04:22:10.045703
16722,16722,4,2024-05-13 02:24:16,2024-05-14 06:20:16,2024-05-17 06:20:16,18000,0,False,delivered,TRK98393385,2026-05-25 04:22:10.045703
16723,16723,4,2022-10-03 21:36:19,2022-10-06 01:08:19,2022-10-11 01:08:19,18000,18000,False,delivered,TRK51085918,2026-05-25 04:22:10.045703
16724,16724,1,2025-03-24 20:33:02,2025-03-26 18:38:02,2025-04-04 18:38:02,9000,0,True,delivered,TRK23045607,2026-05-25 04:22:10.045703
16725,16725,3,2024-05-31 17:31:56,2024-06-01 18:32:56,2024-06-12 18:32:56,50000,0,True,delivered,TRK63175166,2026-05-25 04:22:10.045703
16726,16726,5,2024-06-04 21:54:14,,,15000,0,False,cancelled,,2026-05-25 04:22:10.045703
16727,16727,3,2023-04-22 08:30:42,2023-04-23 03:05:42,2023-04-27 03:05:42,25000,0,False,delivered,TRK81771660,2026-05-25 04:22:10.045703
16728,16728,1,2025-10-14 04:13:09,2025-10-14 22:13:09,2025-10-22 22:13:09,15000,0,True,delivered,TRK26138378,2026-05-25 04:22:10.045703
16729,16729,4,2023-09-03 09:22:07,2023-09-05 03:05:07,2023-09-08 03:05:07,12000,0,False,delivered,TRK44867536,2026-05-25 04:22:10.045703
16730,16730,6,2025-05-18 02:16:39,,,50000,0,False,cancelled,,2026-05-25 04:22:10.045703
16731,16731,5,2023-07-06 18:40:00,2023-07-08 09:18:00,2023-07-13 09:18:00,50000,50000,False,delivered,TRK10398616,2026-05-25 04:22:10.045703
16732,16732,3,2025-06-02 20:27:49,,,15000,15000,False,cancelled,,2026-05-25 04:22:10.045703
16733,16733,2,2023-07-16 19:57:58,2023-07-17 13:24:58,2023-07-18 13:24:58,18000,0,False,delivered,TRK29210304,2026-05-25 04:22:10.045703
16734,16734,3,2022-10-01 13:49:10,2022-10-03 11:19:10,2022-10-06 11:19:10,18000,0,True,delivered,TRK26365795,2026-05-25 04:22:10.045703
16735,16735,1,2025-01-15 05:01:33,2025-01-16 10:55:33,2025-01-26 10:55:33,15000,0,True,delivered,TRK10562995,2026-05-25 04:22:10.045703
16736,16736,1,2022-05-19 12:23:13,2022-05-21 03:39:13,2022-05-23 03:39:13,25000,0,False,delivered,TRK48767583,2026-05-25 04:22:10.045703
16737,16737,3,2022-04-20 18:59:37,2022-04-22 18:21:37,2022-05-02 18:21:37,50000,0,True,delivered,TRK20228770,2026-05-25 04:22:10.045703
16738,16738,3,2022-05-23 23:57:11,2022-05-26 01:24:11,2022-06-05 01:24:11,25000,25000,True,delivered,TRK62071316,2026-05-25 04:22:10.045703
16739,16739,4,2024-02-02 14:13:38,2024-02-04 11:01:38,2024-02-06 11:01:38,35000,0,False,delivered,TRK46553487,2026-05-25 04:22:10.045703
16740,16740,4,2024-04-09 10:22:44,2024-04-10 15:57:44,2024-04-17 15:57:44,9000,0,True,delivered,TRK34916863,2026-05-25 04:22:10.045703
16741,16741,3,2023-11-27 16:17:32,2023-11-28 13:41:32,2023-11-30 13:41:32,12000,12000,False,delivered,TRK20295276,2026-05-25 04:22:10.045703
16742,16742,3,2024-10-04 06:52:17,2024-10-06 06:20:17,2024-10-09 06:20:17,18000,0,False,delivered,TRK87877741,2026-05-25 04:22:10.045703
16743,16743,2,2024-01-07 18:13:25,2024-01-09 19:37:25,2024-01-17 19:37:25,25000,25000,True,delivered,TRK85199462,2026-05-25 04:22:10.045703
16744,16744,4,2025-05-16 17:30:14,2025-05-17 19:01:14,2025-05-26 19:01:14,50000,0,True,delivered,TRK74659613,2026-05-25 04:22:10.045703
16745,16745,3,2024-01-10 21:24:58,2024-01-12 02:41:58,2024-01-21 02:41:58,50000,0,True,delivered,TRK41549301,2026-05-25 04:22:10.045703
16746,16746,3,2025-02-12 18:38:27,2025-02-14 16:27:27,2025-02-16 16:27:27,18000,0,False,delivered,TRK83065900,2026-05-25 04:22:10.045703
16747,16747,5,2022-05-18 17:18:09,2022-05-20 11:49:09,2022-05-24 11:49:09,18000,18000,False,delivered,TRK71431847,2026-05-25 04:22:10.045703
16748,16748,3,2022-06-09 01:02:12,2022-06-10 00:34:12,2022-06-12 00:34:12,25000,0,False,delivered,TRK30196269,2026-05-25 04:22:10.045703
16749,16749,5,2022-11-09 09:04:35,2022-11-10 14:23:35,2022-11-14 14:23:35,18000,0,False,delivered,TRK18911602,2026-05-25 04:22:10.045703
16750,16750,5,2023-12-07 11:18:42,2023-12-08 21:56:42,2023-12-19 21:56:42,12000,12000,True,delivered,TRK11685032,2026-05-25 04:22:10.045703
16751,16751,4,2022-07-17 10:00:02,2022-07-18 13:27:02,2022-07-19 13:27:02,50000,0,False,delivered,TRK10716385,2026-05-25 04:22:10.045703
16752,16752,4,2024-10-26 00:00:48,2024-10-27 20:07:48,2024-10-29 20:07:48,15000,15000,False,delivered,TRK89867695,2026-05-25 04:22:10.045703
16753,16753,3,2022-02-25 01:48:25,2022-02-26 20:35:25,2022-03-06 20:35:25,50000,0,True,delivered,TRK68711174,2026-05-25 04:22:10.045703
16754,16754,2,2023-10-26 16:47:42,2023-10-27 22:52:42,2023-11-04 22:52:42,18000,18000,True,delivered,TRK86529103,2026-05-25 04:22:10.045703
16755,16755,6,2023-12-18 17:50:44,2023-12-20 16:29:44,2023-12-26 16:29:44,15000,0,False,delivered,TRK49228266,2026-05-25 04:22:10.045703
16756,16756,4,2022-03-22 15:22:05,2022-03-23 12:31:05,2022-03-25 12:31:05,12000,0,False,delivered,TRK68902811,2026-05-25 04:22:10.045703
16757,16757,3,2023-03-16 13:25:43,2023-03-17 19:08:43,2023-03-18 19:08:43,12000,0,False,delivered,TRK78294993,2026-05-25 04:22:10.045703
16758,16758,5,2025-05-22 11:40:57,2025-05-24 03:53:57,2025-05-29 03:53:57,9000,0,False,delivered,TRK77406586,2026-05-25 04:22:10.045703
16759,16759,4,2025-12-20 16:11:32,2025-12-21 17:50:32,2025-12-23 17:50:32,50000,0,False,delivered,TRK91938451,2026-05-25 04:22:10.045703
16760,16760,5,2022-05-09 22:35:10,2022-05-10 21:42:10,2022-05-11 21:42:10,12000,12000,False,delivered,TRK37504079,2026-05-25 04:22:10.045703
16761,16761,1,2025-05-11 00:14:58,2025-05-13 02:13:58,2025-05-18 02:13:58,18000,0,False,delivered,TRK85077877,2026-05-25 04:22:10.045703
16762,16762,6,2025-01-26 23:13:10,2025-01-29 01:42:10,2025-02-03 01:42:10,50000,0,False,delivered,TRK40686993,2026-05-25 04:22:10.045703
16763,16763,3,2023-02-16 18:19:41,2023-02-18 07:23:41,2023-02-24 07:23:41,12000,12000,True,delivered,TRK63203548,2026-05-25 04:22:10.045703
16764,16764,1,2025-11-11 22:17:29,2025-11-12 10:14:29,2025-11-22 10:14:29,12000,0,True,delivered,TRK24363162,2026-05-25 04:22:10.045703
16765,16765,1,2025-08-21 16:26:54,2025-08-22 17:26:54,2025-08-26 17:26:54,12000,0,False,delivered,TRK19833816,2026-05-25 04:22:10.045703
16766,16766,4,2024-02-20 18:54:15,2024-02-21 12:24:15,2024-02-24 12:24:15,18000,0,False,delivered,TRK67716240,2026-05-25 04:22:10.045703
16767,16767,5,2023-01-14 20:39:39,2023-01-16 08:17:39,2023-01-18 08:17:39,25000,0,False,delivered,TRK86245518,2026-05-25 04:22:10.045703
16768,16768,2,2025-02-19 20:37:50,2025-02-21 02:20:50,2025-03-02 02:20:50,9000,0,True,delivered,TRK33245168,2026-05-25 04:22:10.045703
16769,16769,4,2025-01-27 07:45:22,2025-01-28 07:12:22,2025-01-30 07:12:22,35000,0,False,delivered,TRK43102527,2026-05-25 04:22:10.045703
16770,16770,2,2022-11-26 17:18:06,2022-11-27 19:33:06,2022-12-04 19:33:06,18000,0,True,delivered,TRK21385182,2026-05-25 04:22:10.045703
16771,16771,5,2024-11-13 18:20:49,2024-11-15 02:37:49,2024-11-17 02:37:49,15000,15000,False,delivered,TRK88836921,2026-05-25 04:22:10.045703
16772,16772,6,2024-08-24 23:06:31,2024-08-26 18:53:31,2024-08-29 18:53:31,25000,0,False,delivered,TRK32676809,2026-05-25 04:22:10.045703
16773,16773,1,2025-07-07 18:55:42,2025-07-08 10:48:42,2025-07-11 10:48:42,12000,0,False,delivered,TRK30444565,2026-05-25 04:22:10.045703
16774,16774,1,2025-09-25 08:19:38,2025-09-26 17:48:38,2025-09-27 17:48:38,9000,0,False,delivered,TRK74380638,2026-05-25 04:22:10.045703
16775,16775,1,2023-05-20 15:13:34,2023-05-22 08:56:34,2023-06-01 08:56:34,12000,0,True,delivered,TRK32105105,2026-05-25 04:22:10.045703
16776,16776,4,2022-03-09 20:40:57,2022-03-10 22:28:57,2022-03-11 22:28:57,35000,0,False,delivered,TRK50539810,2026-05-25 04:22:10.045703
16777,16777,6,2023-05-16 04:09:54,2023-05-17 10:56:54,2023-05-23 10:56:54,15000,0,False,delivered,TRK69556984,2026-05-25 04:22:10.045703
16778,16778,2,2024-12-20 12:41:04,2024-12-22 09:41:04,2024-12-30 09:41:04,50000,0,True,delivered,TRK21962536,2026-05-25 04:22:10.045703
16779,16779,7,2025-01-28 08:26:32,2025-01-29 12:00:32,2025-01-30 12:00:32,50000,0,False,delivered,TRK36899169,2026-05-25 04:22:10.045703
16780,16780,1,2024-12-24 12:54:46,2024-12-25 07:42:46,2024-12-30 07:42:46,15000,0,False,delivered,TRK71069568,2026-05-25 04:22:10.045703
16781,16781,1,2024-01-01 18:21:29,,,9000,0,False,cancelled,,2026-05-25 04:22:10.045703
16782,16782,5,2023-07-04 23:16:38,2023-07-05 11:55:38,2023-07-15 11:55:38,25000,0,True,delivered,TRK33473602,2026-05-25 04:22:10.045703
16783,16783,4,2024-06-02 18:51:27,2024-06-04 11:43:27,2024-06-06 11:43:27,35000,0,False,delivered,TRK15406979,2026-05-25 04:22:10.045703
16784,16784,3,2022-06-17 06:08:51,2022-06-19 13:47:51,2022-06-30 13:47:51,9000,0,True,delivered,TRK94465481,2026-05-25 04:22:10.045703
16785,16785,6,2024-12-26 08:49:41,2024-12-27 12:34:41,2025-01-01 12:34:41,25000,25000,True,delivered,TRK31526364,2026-05-25 04:22:10.045703
16786,16786,5,2022-09-22 02:54:09,2022-09-22 21:54:09,2022-10-03 21:54:09,12000,0,True,delivered,TRK13423226,2026-05-25 04:22:10.045703
16787,16787,4,2022-01-01 22:06:14,2022-01-03 10:05:14,2022-01-07 10:05:14,18000,0,False,delivered,TRK37453632,2026-05-25 04:22:10.045703
16788,16788,6,2025-05-20 21:28:19,2025-05-22 03:46:19,2025-05-28 03:46:19,15000,15000,False,delivered,TRK32497210,2026-05-25 04:22:10.045703
16789,16789,4,2025-01-28 12:53:44,2025-01-30 05:30:44,2025-02-06 05:30:44,35000,0,True,delivered,TRK43839243,2026-05-25 04:22:10.045703
16790,16790,3,2024-02-10 11:13:59,2024-02-11 15:07:59,2024-02-14 15:07:59,18000,0,False,delivered,TRK60761099,2026-05-25 04:22:10.045703
16791,16791,7,2022-01-11 20:30:52,2022-01-13 01:22:52,2022-01-20 01:22:52,12000,0,True,delivered,TRK34501467,2026-05-25 04:22:10.045703
16792,16792,8,2023-03-08 23:58:38,2023-03-10 17:14:38,2023-03-19 17:14:38,9000,0,True,delivered,TRK79011304,2026-05-25 04:22:10.045703
16793,16793,2,2023-12-14 13:53:15,,,12000,12000,False,cancelled,,2026-05-25 04:22:10.045703
16794,16794,4,2023-06-23 23:15:16,2023-06-24 14:42:16,2023-07-06 14:42:16,35000,0,True,delivered,TRK56705735,2026-05-25 04:22:10.045703
16795,16795,1,2025-01-30 18:37:23,2025-02-01 10:19:23,2025-02-03 10:19:23,9000,0,False,delivered,TRK69209967,2026-05-25 04:22:10.045703
16796,16796,1,2022-02-01 17:20:46,2022-02-03 14:26:46,2022-02-05 14:26:46,35000,35000,False,delivered,TRK61272414,2026-05-25 04:22:10.045703
16797,16797,5,2023-08-13 07:28:32,2023-08-14 17:59:32,2023-08-17 17:59:32,18000,18000,False,delivered,TRK31738099,2026-05-25 04:22:10.045703
16798,16798,1,2024-04-08 07:58:56,2024-04-09 11:43:56,2024-04-18 11:43:56,9000,0,True,delivered,TRK27761409,2026-05-25 04:22:10.045703
16799,16799,2,2022-09-16 04:19:40,2022-09-17 23:19:40,2022-09-26 23:19:40,12000,12000,True,delivered,TRK77942306,2026-05-25 04:22:10.045703
16800,16800,3,2025-01-12 20:55:35,2025-01-14 13:05:35,2025-01-20 13:05:35,50000,50000,True,delivered,TRK35029447,2026-05-25 04:22:10.045703
16801,16801,4,2022-12-28 08:27:46,,,25000,0,False,cancelled,,2026-05-25 04:22:10.045703
16802,16802,4,2023-09-16 05:32:59,2023-09-17 23:32:59,2023-09-28 23:32:59,9000,9000,True,delivered,TRK43801415,2026-05-25 04:22:10.045703
16803,16803,2,2023-05-05 18:36:46,2023-05-06 17:44:46,2023-05-15 17:44:46,25000,0,True,delivered,TRK72772371,2026-05-25 04:22:10.045703
16804,16804,1,2023-05-14 02:43:18,2023-05-15 00:46:18,2023-05-21 00:46:18,35000,0,True,delivered,TRK45133426,2026-05-25 04:22:10.045703
16805,16805,5,2025-01-04 07:39:50,2025-01-05 18:03:50,2025-01-08 18:03:50,50000,0,False,delivered,TRK18636684,2026-05-25 04:22:10.045703
16806,16806,1,2022-09-24 01:13:45,2022-09-25 14:08:45,2022-09-30 14:08:45,18000,18000,False,delivered,TRK77321588,2026-05-25 04:22:10.045703
16807,16807,4,2023-01-03 08:49:49,2023-01-05 08:25:49,2023-01-08 08:25:49,9000,0,False,delivered,TRK13862087,2026-05-25 04:22:10.045703
16808,16808,2,2024-06-28 06:28:40,2024-06-29 07:21:40,2024-06-30 07:21:40,18000,18000,False,delivered,TRK55894134,2026-05-25 04:22:10.045703
16809,16809,1,2024-05-12 12:58:07,2024-05-14 00:39:07,2024-05-15 00:39:07,25000,25000,False,delivered,TRK21536506,2026-05-25 04:22:10.045703
16810,16810,4,2025-05-12 18:45:24,2025-05-14 19:12:24,2025-05-17 19:12:24,25000,0,False,delivered,TRK17374405,2026-05-25 04:22:10.045703
16811,16811,6,2025-08-18 00:55:54,,,18000,0,False,cancelled,,2026-05-25 04:22:10.045703
16812,16812,3,2023-05-24 06:53:50,2023-05-25 02:56:50,2023-05-26 02:56:50,18000,18000,False,delivered,TRK27096920,2026-05-25 04:22:10.045703
16813,16813,6,2023-10-25 05:30:07,2023-10-27 02:10:07,2023-11-05 02:10:07,25000,25000,True,delivered,TRK20966536,2026-05-25 04:22:10.045703
16814,16814,4,2024-11-04 11:28:13,2024-11-06 11:19:13,2024-11-17 11:19:13,35000,0,True,delivered,TRK33982254,2026-05-25 04:22:10.045703
16815,16815,4,2023-06-09 23:41:11,2023-06-11 11:19:11,2023-06-16 11:19:11,35000,0,False,delivered,TRK37286855,2026-05-25 04:22:10.045703
16816,16816,7,2022-12-23 20:26:06,,,25000,25000,False,cancelled,,2026-05-25 04:22:10.045703
16817,16817,8,2025-07-24 07:28:51,2025-07-25 06:21:51,2025-07-31 06:21:51,15000,0,True,delivered,TRK81707817,2026-05-25 04:22:10.045703
16818,16818,1,2024-08-10 10:30:11,2024-08-11 12:53:11,2024-08-15 12:53:11,18000,0,False,delivered,TRK39503710,2026-05-25 04:22:10.045703
16819,16819,4,2025-01-28 20:35:01,2025-01-30 07:37:01,2025-02-09 07:37:01,50000,0,True,delivered,TRK79638821,2026-05-25 04:22:10.045703
16820,16820,6,2023-12-11 13:02:04,2023-12-12 11:40:04,2023-12-15 11:40:04,35000,0,False,delivered,TRK17744384,2026-05-25 04:22:10.045703
16821,16821,4,2023-03-23 14:42:43,2023-03-25 04:37:43,2023-03-26 04:37:43,12000,0,False,delivered,TRK72847879,2026-05-25 04:22:10.045703
16822,16822,2,2024-12-25 20:17:37,2024-12-27 10:20:37,2025-01-03 10:20:37,50000,50000,True,delivered,TRK72408569,2026-05-25 04:22:10.045703
16823,16823,4,2022-12-17 07:46:52,,,15000,15000,False,cancelled,,2026-05-25 04:22:10.045703
16824,16824,2,2023-03-18 23:47:12,2023-03-19 22:17:12,2023-03-20 22:17:12,18000,0,False,delivered,TRK71741894,2026-05-25 04:22:10.045703
16825,16825,5,2022-04-16 10:00:26,2022-04-16 23:09:26,2022-04-19 23:09:26,18000,0,False,delivered,TRK84178457,2026-05-25 04:22:10.045703
16826,16826,5,2024-12-08 07:24:01,2024-12-09 13:38:01,2024-12-11 13:38:01,25000,25000,False,delivered,TRK81329207,2026-05-25 04:22:10.045703
16827,16827,4,2024-05-31 23:15:12,2024-06-02 14:51:12,2024-06-14 14:51:12,50000,0,True,delivered,TRK76784010,2026-05-25 04:22:10.045703
16828,16828,6,2024-12-22 11:42:25,2024-12-24 12:56:25,2024-12-29 12:56:25,25000,25000,False,delivered,TRK70170522,2026-05-25 04:22:10.045703
16829,16829,3,2024-01-16 02:00:59,2024-01-17 13:14:59,2024-01-25 13:14:59,35000,0,True,delivered,TRK91003864,2026-05-25 04:22:10.045703
16830,16830,3,2023-07-09 09:43:36,2023-07-11 14:21:36,2023-07-12 14:21:36,50000,0,False,delivered,TRK68577908,2026-05-25 04:22:10.045703
16831,16831,3,2023-03-05 13:21:42,2023-03-07 10:04:42,2023-03-19 10:04:42,25000,25000,True,delivered,TRK56112736,2026-05-25 04:22:10.045703
16832,16832,2,2022-01-04 20:17:53,2022-01-05 18:50:53,2022-01-06 18:50:53,25000,0,False,delivered,TRK47214126,2026-05-25 04:22:10.045703
16833,16833,1,2024-07-29 15:12:49,2024-07-30 23:22:49,2024-08-07 23:22:49,50000,0,True,delivered,TRK65614600,2026-05-25 04:22:10.045703
16834,16834,1,2023-03-17 07:41:27,2023-03-18 18:40:27,2023-03-23 18:40:27,18000,0,False,delivered,TRK85423429,2026-05-25 04:22:10.045703
16835,16835,5,2025-12-27 04:14:57,2025-12-27 18:49:57,2025-12-29 18:49:57,12000,0,False,delivered,TRK65071656,2026-05-25 04:22:10.045703
16836,16836,4,2025-04-05 10:25:37,2025-04-06 11:18:37,2025-04-08 11:18:37,35000,0,False,delivered,TRK31328599,2026-05-25 04:22:10.045703
16837,16837,6,2025-11-17 00:08:36,2025-11-17 23:46:36,2025-11-22 23:46:36,12000,12000,True,delivered,TRK86467034,2026-05-25 04:22:10.045703
16838,16838,1,2023-04-16 05:08:27,2023-04-17 08:02:27,2023-04-19 08:02:27,35000,35000,False,delivered,TRK29165191,2026-05-25 04:22:10.045703
16839,16839,4,2022-02-10 22:40:35,2022-02-11 09:17:35,2022-02-13 09:17:35,9000,0,False,delivered,TRK13163172,2026-05-25 04:22:10.045703
16840,16840,3,2024-12-24 15:11:10,,,15000,0,False,cancelled,,2026-05-25 04:22:10.045703
16841,16841,3,2023-08-30 15:33:59,2023-08-31 08:44:59,2023-09-11 08:44:59,25000,25000,True,delivered,TRK88228818,2026-05-25 04:22:10.045703
16842,16842,5,2025-05-25 13:42:13,2025-05-26 20:11:13,2025-06-07 20:11:13,18000,18000,True,delivered,TRK59621944,2026-05-25 04:22:10.045703
16843,16843,7,2025-01-07 19:31:57,2025-01-09 03:52:57,2025-01-19 03:52:57,50000,0,True,delivered,TRK20079020,2026-05-25 04:22:10.045703
16844,16844,3,2023-07-02 23:21:45,2023-07-03 22:16:45,2023-07-07 22:16:45,18000,0,False,delivered,TRK13687827,2026-05-25 04:22:10.045703
16845,16845,1,2023-03-23 06:40:15,2023-03-24 02:20:15,2023-03-26 02:20:15,12000,0,False,delivered,TRK36102752,2026-05-25 04:22:10.045703
16846,16846,4,2023-06-20 13:50:38,2023-06-21 21:48:38,2023-06-26 21:48:38,18000,0,False,delivered,TRK94249736,2026-05-25 04:22:10.045703
16847,16847,1,2022-01-29 02:01:14,2022-01-29 15:27:14,2022-02-01 15:27:14,12000,0,False,delivered,TRK15577644,2026-05-25 04:22:10.045703
16848,16848,4,2023-03-12 10:28:16,2023-03-13 12:30:16,2023-03-24 12:30:16,18000,0,True,delivered,TRK52328258,2026-05-25 04:22:10.045703
16849,16849,5,2024-12-21 21:00:03,2024-12-23 11:38:03,2024-12-27 11:38:03,18000,0,False,delivered,TRK20563624,2026-05-25 04:22:10.045703
16850,16850,5,2023-05-24 01:14:35,2023-05-25 21:50:35,2023-05-28 21:50:35,35000,0,False,delivered,TRK97063498,2026-05-25 04:22:10.045703
16851,16851,6,2023-12-01 21:05:27,2023-12-03 09:11:27,2023-12-05 09:11:27,15000,0,False,delivered,TRK47142529,2026-05-25 04:22:10.045703
16852,16852,3,2022-08-20 08:16:42,2022-08-21 08:23:42,,12000,0,False,cancelled,TRK58972340,2026-05-25 04:22:10.045703
16853,16853,4,2024-12-28 10:16:27,2024-12-29 16:40:27,2025-01-02 16:40:27,18000,0,False,delivered,TRK32764889,2026-05-25 04:22:10.045703
16854,16854,4,2024-03-17 12:48:27,2024-03-19 06:21:27,2024-03-26 06:21:27,15000,0,True,delivered,TRK69275568,2026-05-25 04:22:10.045703
16855,16855,3,2024-03-09 06:58:11,2024-03-10 06:29:11,2024-03-13 06:29:11,12000,12000,False,delivered,TRK11279022,2026-05-25 04:22:10.045703
16856,16856,2,2023-09-22 04:25:35,2023-09-23 15:10:35,2023-09-25 15:10:35,50000,0,False,delivered,TRK38418376,2026-05-25 04:22:10.045703
16857,16857,3,2025-01-29 15:19:53,2025-01-29 22:24:53,2025-02-01 22:24:53,12000,0,False,delivered,TRK80548020,2026-05-25 04:22:10.045703
16858,16858,1,2025-01-05 05:18:56,2025-01-06 06:14:56,2025-01-08 06:14:56,15000,0,False,delivered,TRK22246901,2026-05-25 04:22:10.045703
16859,16859,5,2022-11-23 16:35:43,2022-11-25 06:38:43,2022-11-30 06:38:43,25000,0,False,delivered,TRK77844796,2026-05-25 04:22:10.045703
16860,16860,2,2024-05-27 14:26:20,2024-05-28 06:53:20,2024-06-05 06:53:20,50000,0,True,delivered,TRK96745385,2026-05-25 04:22:10.045703
16861,16861,6,2024-04-05 02:44:34,2024-04-07 08:57:34,2024-04-17 08:57:34,9000,0,True,delivered,TRK11073460,2026-05-25 04:22:10.045703
16862,16862,3,2023-10-20 02:35:17,2023-10-21 23:08:17,2023-10-27 23:08:17,25000,0,True,delivered,TRK16564933,2026-05-25 04:22:10.045703
16863,16863,2,2025-12-30 11:19:50,,,15000,0,False,in_progress,,2026-05-25 04:22:10.045703
16864,16864,2,2024-04-05 13:40:26,2024-04-06 18:26:26,2024-04-11 18:26:26,18000,0,True,delivered,TRK65681475,2026-05-25 04:22:10.045703
16865,16865,1,2025-05-09 02:39:42,2025-05-10 16:44:42,2025-05-21 16:44:42,25000,0,True,delivered,TRK73260531,2026-05-25 04:22:10.045703
16866,16866,7,2022-04-27 20:44:05,2022-04-29 13:02:05,2022-05-06 13:02:05,15000,0,True,delivered,TRK43408499,2026-05-25 04:22:10.045703
16867,16867,3,2022-10-03 21:33:56,2022-10-04 20:37:56,2022-10-12 20:37:56,12000,0,True,delivered,TRK52095749,2026-05-25 04:22:10.045703
16868,16868,6,2025-10-17 03:59:04,2025-10-18 05:10:04,2025-10-30 05:10:04,18000,0,True,delivered,TRK94160344,2026-05-25 04:22:10.045703
16869,16869,1,2023-05-27 19:57:38,,,50000,0,False,cancelled,,2026-05-25 04:22:10.045703
16870,16870,3,2024-06-29 22:35:39,2024-07-01 08:58:39,2024-07-02 08:58:39,18000,0,False,delivered,TRK21353762,2026-05-25 04:22:10.045703
16871,16871,1,2022-07-11 17:39:49,,,9000,0,False,cancelled,,2026-05-25 04:22:10.045703
16872,16872,4,2024-12-25 14:39:26,2024-12-27 15:07:26,2025-01-01 15:07:26,50000,0,False,delivered,TRK41678516,2026-05-25 04:22:10.045703
16873,16873,3,2025-03-28 21:03:12,2025-03-30 22:15:12,2025-04-03 22:15:12,18000,18000,False,delivered,TRK17113972,2026-05-25 04:22:10.045703
